(11772, 445, )
(49191, 437, )
(62558, 407, )
(41646, 44, )
(91404, 401, )
(14496, 44, )
(14417, 249, )
(55881, 446, )
(103519, 44, )
(33017, 437, )
(88733, 44, )
(80102, 449, )
(102156, 401, )
(54848, 230, )
(34216, 408, )
(20730, 447, )
(108170, 432, )
(46442, 44, )
(26094, 414, )
(13237, 44, )
(22823, 422, )
(18219, 203, )
(95107, 425, )
(89647, 44, )
(100953, 401, )
(90487, 402, )
(79109, 445, )
(72428, 44, )
(13124, 427, )
(95033, 417, )
(105040, 49, )
(30132, 446, )
(13980, 44, )
(44345, 434, )
(29257, 417, )
(100671, 11, 6430, 6719, 5489, 6225)
(66627, 440, )
(46677, 44, )
(29845, 45, )
(86461, 434, )
(101320, 449, )
(97888, 409, )
(12090, 44, )
(44344, 421, )
(49642, 418, )
(61556, 441, )
(18442, 416, )
(44506, 420, )
(66230, 426, )
(41400, 232, )
(60890, 48, )
(12068, 405, )
(59041, 44, )
(33983, 44, )
(78619, 416, )
(54117, 403, )
(23398, 429, )
(63238, 407, )
(83940, 405, )
(83356, 235, )
(104051, 447, )
(46345, 419, )
(56282, 438, )
(97058, 435, )
(80335, 417, )
(33352, 429, )
(22552, 425, )
(45092, 434, )
(96507, 44, )
(83696, 419, )
(62488, 435, )
(43500, 44, )
(60585, 44, )
(47856, 44, )
(13212, 44, )
(96652, 449, )
(16251, 44, )
(72343, 448, )
(95939, 422, )
(12703, 44, )
(14851, 245, )
(100838, 406, )
(21870, 402, )
(58660, 448, )
(88319, 410, )
(51261, 422, )
(21252, 424, )
(18882, 236, )
(16675, 44, )
(41785, 442, )
(35990, 47, )
(45677, 44, )
(97678, 441, )
(85587, 234, )
(44221, 411, )
(31069, 408, )
(50936, 443, )
(13318, 236, )
(10300, 447, )
(46464, 445, )
(10673, 447, )
(53011, 44, )
(107750, 44, )
(34852, 430, )
(26053, 401, )
(97029, 44, )
(30672, 48, )
(95369, 444, )
(31675, 448, )
(79005, 44, )
(13199, 44, )
(38961, 235, )
(28341, 430, )
(39009, 441, )
(73785, 417, )
(105100, 425, )
(39574, 44, )
(26045, 448, )
(90666, 413, )
(24351, 401, )
(21677, 44, )
(81427, 44, )
(107894, 436, )
(12976, 413, )
(59959, 44, )
(91191, 420, )
(44511, 416, )
(78725, 432, )
(81055, 433, )
(97140, 44, )
(71955, 425, )
(105638, 445, )
(19507, 436, )
(67856, 439, )
(97430, 432, )
(46321, 420, )
(40656, 421, )
(78165, 430, )
(96358, 438, )
(61291, 437, )
(68475, 431, )
(19626, 428, )
(58689, 44, )
(97323, 444, )
(78664, 424, )
(77368, 46, )
(21396, 432, )
(53101, 401, )
(94566, 39, 5278)
(90890, 246, )
(33232, 424, )
(50690, 424, )
(45329, 224, )
(39739, 44, )
(45513, 436, )
(12296, 44, )
(32297, 439, )
(34951, 428, )
(86083, 436, )
(13423, 44, )
(12514, 45, )
(12651, 416, )
(44139, 408, )
(46928, 424, )
(72895, 428, )
(95978, 444, )
(63274, 447, )
(71646, 44, )
(80269, 411, )
(92475, 45, )
(30089, 44, )
(65583, 403, )
(20362, 44, )
(82169, 444, )
(109039, 44, )
(20114, 44, )
(77880, 422, )
(91725, 439, )
(56588, 444, )
(67887, 412, )
(29962, 402, )
(21483, 404, )
(59193, 449, )
(11714, 44, )
(22503, 411, )
(47403, 433, )
(39305, 412, )
(84392, 448, )
(73022, 406, )
(27614, 406, )
(12940, 420, )
(54784, 407, )
(74840, 413, )
(99060, 424, )
(64419, 44, )
(70137, 404, )
(89386, 406, )
(64118, 421, )
(23022, 411, )
(95376, 424, )
(68076, 427, )
(49309, 4, 6892, 6058, 5860, 5660, 5034, 6234, 5984)
(55790, 44, )
(27692, 44, )
(57072, 436, )
(26986, 44, )
(94761, 2, 6081, 6719, 6430, 5034)
(41438, 414, )
(86400, 426, )
(21037, 427, )
(11514, 404, )
(39044, 44, )
(58422, 422, )
(34922, 432, )
(81352, 433, )
(18476, 441, )
(43202, 447, )
(88712, 230, )
(72287, 430, )
(52445, 44, )
(28683, 433, )
(21635, 402, )
(25210, 435, )
(60269, 44, )
(11875, 44, )
(56288, 46, )
(47278, 1, 6258, 5542, 6908, 6545, 5860)
(83737, 44, )
(32343, 448, )
(77939, 44, )
(83235, 416, )
(91861, 419, )
(87701, 44, )
(10294, 405, )
(26653, 44, )
(56477, 418, )
(21735, 415, )
(102048, 443, )
(31174, 406, )
(26164, 434, )
(104835, 434, )
(58402, 1, 6369, 6970, 6081, 5489, 6225)
(79988, 3, 5029, 5742, 6284, 5175, 6484, 6549, 6225)
(94963, 442, )
(13451, 413, )
(31736, 444, )
(30484, 401, )
(105230, 44, )
(12959, 407, )
(90845, 404, )
(73265, 44, )
(84999, 405, )
(19044, 407, )
(16863, 419, )
(102722, 44, )
(75958, 217, )
(107322, 203, )
(63532, 403, )
(34761, 433, )
(42425, 418, )
(29643, 44, )
(92744, 420, )
(73964, 428, )
(68986, 403, )
(55079, 429, )
(33804, 207, )
(91131, 424, )
(14233, 441, )
(20085, 43, 5680)
(64163, 44, )
(44617, 407, )
(26649, 411, )
(24039, 218, )
(26041, 403, )
(21771, 446, )
(10092, 438, )
(104269, 440, )
(26315, 221, )
(105395, 39, 5345, 5386)
(74987, 423, )
(47759, 44, )
(53695, 44, )
(82964, 425, )
(57159, 204, )
(32127, 44, )
(73912, 44, )
(60318, 407, )
(85198, 414, )
(105881, 208, )
(95716, 243, )
(57006, 428, )
(97834, 445, )
(45019, 44, )
(102808, 437, )
(78739, 445, )
(36879, 416, )
(107223, 433, )
(60923, 417, )
(86874, 421, )
(80689, 44, )
(20881, 448, )
(23322, 409, )
(84911, 412, )
(28258, 428, )
(45054, 440, )
(105535, 403, )
(94139, 44, )
(54684, 440, )
(53420, 408, )
(94567, 44, )
(17599, 428, )
(74679, 408, )
(107325, 44, )
(61048, 414, )
(75266, 418, )
(69463, 442, )
(74741, 442, )
(88209, 440, )
(100125, 44, )
(99072, 44, )
(59604, 444, )
(65209, 44, )
(61237, 436, )
(50207, 407, )
(90700, 44, )
(50186, 422, )
(12121, 432, )
(100298, 215, )
(35507, 407, )
(10021, 407, )
(11330, 418, )
(43225, 44, )
(26490, 239, )
(97547, 240, )
(46859, 44, )
(66837, 44, )
(12256, 433, )
(37752, 433, )
(94867, 247, )
(102730, 44, )
(40190, 401, )
(18799, 408, )
(71393, 446, )
(80702, 44, )
(46429, 439, )
(68522, 417, )
(19699, 425, )
(75628, 432, )
(30815, 444, )
(15045, 413, )
(54874, 413, )
(104071, 435, )
(50965, 44, )
(65542, 413, )
(41146, 440, )
(24552, 424, )
(17741, 44, )
(23366, 441, )
(54166, 423, )
(43962, 44, )
(63190, 47, )
(81615, 439, )
(37602, 416, )
(52243, 428, )
(20568, 3, 6444, 6796, 5860, 5507, 6472, 6152, 6200, 5574)
(23116, 44, )
(85552, 438, )
(20648, 45, )
(77141, 433, )
(25160, 409, )
(99460, 44, )
(99061, 438, )
(51959, 44, )
(48136, 411, )
(11739, 423, )
(14173, 402, )
(85060, 44, )
(84730, 405, )
(13683, 44, )
(58144, 433, )
(91532, 425, )
(79524, 6, 5791, 5519, 5207, 5326)
(45548, 247, )
(66738, 441, )
(74031, 422, )
(16514, 406, )
(96758, 417, )
(96499, 409, )
(55451, 407, )
(29481, 442, )
(80386, 423, )
(33803, 44, )
(26995, 422, )
(59093, 44, )
(80828, 44, )
(103872, 435, )
(18961, 447, )
(91394, 44, )
(10380, 44, )
(104582, 432, )
(32994, 424, )
(86390, 44, )
(100949, 44, )
(107833, 44, )
(24874, 406, )
(94439, 437, )
(63060, 446, )
(69341, 432, )
(15908, 412, )
(96010, 449, )
(98804, 215, )
(27519, 216, )
(14019, 428, )
(85459, 410, )
(39427, 405, )
(33907, 44, )
(103011, 45, )
(24789, 208, )
(90030, 210, )
(70495, 233, )
(91751, 44, )
(69111, 439, )
(46437, 424, )
(72764, 408, )
(66725, 49, )
(50012, 402, )
(19240, 427, )
(14704, 431, )
(69363, 418, )
(61498, 439, )
(98987, 440, )
(59941, 433, )
(86710, 44, )
(17952, 44, )
(63842, 447, )
(106161, 230, )
(102917, 49, )
(19677, 243, )
(56314, 414, )
(48611, 423, )
(31097, 430, )
(40759, 406, )
(91970, 418, )
(102963, 49, )
(84193, 404, )
(20452, 44, )
(23951, 438, )
(30205, 44, )
(109273, 440, )
(25943, 411, )
(43409, 426, )
(42356, 449, )
(39238, 422, )
(58853, 412, )
(14218, 44, )
(64878, 409, )
(81395, 46, )
(24628, 423, )
(57241, 434, )
(86363, 44, )
(54159, 428, )
(74098, 4, 6908, 5713, 6365, 6543)
(104670, 448, )
(29567, 243, )
(42287, 443, )
(18562, 420, )
(22448, 217, )
(13425, 418, )
(97579, 44, )
(22419, 44, )
(82622, 44, )
(28243, 438, )
(61499, 44, )
(35148, 411, )
(94714, 434, )
(67612, 435, )
(83276, 442, )
(66600, 402, )
(74072, 436, )
(71176, 49, )
(58359, 432, )
(53804, 439, )
(88602, 426, )
(19564, 44, )
(52252, 424, )
(23457, 404, )
(30358, 416, )
(73629, 419, )
(95063, 414, )
(55379, 44, )
(103855, 432, )
(56087, 433, )
(67349, 243, )
(99961, 401, )
(82159, 428, )
(26366, 405, )
(37119, 418, )
(60876, 403, )
(15971, 44, )
(77529, 45, )
(99504, 44, )
(30527, 3, 5133, 6012, 6450, 5574, 6200, 6152)
(102964, 44, )
(57259, 245, )
(53480, 447, )
(57211, 45, )
(88995, 430, )
(36614, 439, )
(30607, 433, )
(42380, 434, )
(78660, 414, )
(90145, 426, )
(77813, 441, )
(95405, 431, )
(91477, 435, )
(30675, 417, )
(20582, 211, )
(45857, 445, )
(40532, 422, )
(25119, 424, )
(54544, 4, 6048, 5505, 6081, 6719, 6430, 5034)
(46434, 442, )
(85272, 428, )
(30714, 44, )
(83320, 437, )
(44033, 430, )
(20963, 48, )
(25343, 436, )
(66732, 438, )
(78323, 44, )
(10462, 402, )
(97748, 219, )
(31159, 44, )
(97726, 44, )
(17141, 444, )
(54273, 406, )
(33270, 449, )
(55091, 44, )
(70650, 44, )
(31570, 441, )
(43001, 443, )
(30663, 429, )
(39042, 425, )
(96585, 422, )
(20485, 405, )
(73385, 410, )
(54064, 447, )
(64219, 447, )
(41293, 246, )
(75999, 204, )
(69399, 412, )
(97480, 44, )
(33805, 418, )
(63328, 428, )
(47670, 404, )
(27837, 401, )
(51906, 403, )
(97949, 418, )
(108673, 428, )
(94492, 435, )
(11994, 427, )
(21908, 439, )
(33456, 406, )
(72360, 405, )
(68222, 415, )
(109564, 414, )
(61021, 406, )
(41774, 44, )
(77865, 436, )
(99633, 210, )
(96057, 44, )
(100524, 441, )
(89619, 410, )
(32005, 411, )
(89002, 415, )
(22135, 405, )
(49714, 424, )
(11948, 223, )
(102257, 436, )
(16832, 415, )
(77456, 426, )
(26738, 440, )
(44985, 44, )
(64290, 430, )
(31196, 443, )
(78932, 401, )
(57066, 432, )
(105133, 11, 5078, 6830)
(105331, 418, )
(44041, 437, )
(21345, 433, )
(88661, 425, )
(50256, 403, )
(51733, 449, )
(20748, 444, )
(65567, 441, )
(80717, 44, )
(49010, 438, )
(66300, 234, )
(71604, 449, )
(58852, 44, )
(77168, 44, )
(51036, 444, )
(72878, 429, )
(64006, 439, )
(41952, 446, )
(61017, 402, )
(51627, 442, )
(25799, 427, )
(88117, 44, )
(74328, 408, )
(39957, 442, )
(27102, 44, )
(83969, 447, )
(104657, 44, )
(24706, 414, )
(28640, 424, )
(22426, 448, )
(66247, 438, )
(94645, 402, )
(67946, 240, )
(67589, 401, )
(25530, 446, )
(48364, 437, )
(44018, 423, )
(100163, 44, )
(35591, 449, )
(101215, 408, )
(14660, 446, )
(80437, 242, )
(25152, 228, )
(36592, 423, )
(66823, 44, )
(69097, 45, )
(48193, 421, )
(100528, 428, )
(66423, 228, )
(22770, 44, )
(47204, 442, )
(50132, 44, )
(44220, 407, )
(82117, 449, )
(31199, 413, )
(36117, 405, )
(105054, 44, )
(16986, 1, 5206, 5207, 5326, 5632)
(51905, 443, )
(82637, 44, )
(79719, 44, )
(13897, 44, )
(91645, 244, )
(81613, 44, )
(73391, 439, )
(100639, 44, )
(73680, 442, )
(40756, 410, )
(87670, 403, )
(42804, 429, )
(80094, 436, )
(79407, 404, )
(78830, 414, )
(104049, 433, )
(20267, 434, )
(41204, 411, )
(95276, 418, )
(33987, 44, )
(102175, 407, )
(37038, 416, )
(68027, 414, )
(68211, 44, )
(81461, 24, 6365)
(66416, 406, )
(30316, 424, )
(42459, 48, )
(11838, 403, )
(98466, 35, 5477, 5847)
(51212, 446, )
(59046, 448, )
(35407, 44, )
(65729, 225, )
(54655, 44, )
(33669, 44, )
(109945, 44, )
(54599, 48, )
(78626, 412, )
(43974, 2, 5746, 6650, 5133, 6012)
(30290, 1, 5270, 5116, 5774, 5885)
(49866, 447, )
(75733, 424, )
(56760, 49, )
(33627, 422, )
(99138, 44, )
(94635, 407, )
(32552, 446, )
(17918, 449, )
(70322, 434, )
(87393, 406, )
(43664, 432, )
(90417, 438, )
(57347, 44, )
(22067, 405, )
(31152, 442, )
(30713, 3, 6047, 6549, 6068, 5009)
(28283, 44, )
(87637, 430, )
(28740, 211, )
(83430, 425, )
(107682, 422, )
(36213, 1, 6706, 5857, 5691, 5078, 6830)
(28294, 447, )
(37990, 406, )
(31408, 44, )
(35382, 421, )
(54873, 416, )
(53120, 44, )
(78544, 426, )
(26706, 432, )
(98022, 438, )
(74359, 44, )
(19434, 44, )
(52171, 44, )
(74775, 445, )
(47496, 44, )
(70967, 421, )
(58168, 421, )
(72102, 48, )
(76873, 408, )
(34588, 46, )
(87633, 420, )
(50918, 413, )
(81261, 44, )
(30408, 46, )
(70267, 44, )
(70660, 435, )
(39628, 416, )
(95347, 401, )
(20805, 429, )
(13838, 428, )
(10603, 246, )
(69479, 44, )
(10768, 429, )
(43508, 44, )
(98630, 449, )
(32187, 447, )
(91194, 44, )
(81624, 3, 5847, 5640, 6001, 5339, 5673, 5089, 5795)
(42994, 44, )
(34095, 432, )
(28334, 434, )
(53725, 431, )
(74393, 421, )
(42989, 427, )
(108109, 44, )
(33509, 44, )
(77318, 425, )
(91339, 419, )
(86346, 425, )
(71354, 443, )
(20551, 44, )
(67408, 419, )
(12380, 409, )
(103927, 44, )
(22234, 409, )
(105812, 224, )
(84221, 416, )
(31117, 246, )
(12986, 444, )
(101893, 441, )
(66750, 415, )
(93181, 44, )
(106691, 436, )
(73988, 446, )
(66658, 431, )
(102732, 44, )
(107103, 44, )
(83390, 420, )
(96940, 445, )
(74797, 442, )
(27299, 44, )
(54008, 408, )
(81387, 402, )
(100327, 436, )
(101797, 44, )
(76904, 431, )
(54513, 44, )
(83904, 439, )
(83953, 421, )
(12561, 436, )
(10494, 428, )
(95623, 44, )
(70721, 434, )
(56955, 48, )
(93291, 413, )
(39196, 422, )
(45533, 445, )
(24556, 47, )
(30021, 402, )
(96335, 44, )
(50257, 417, )
(69534, 44, )
(62351, 226, )
(90252, 431, )
(98727, 417, )
(108125, 407, )
(107866, 44, )
(38630, 431, )
(17061, 430, )
(82362, 404, )
(108714, 418, )
(90051, 44, )
(91248, 421, )
(21169, 416, )
(57818, 447, )
(38320, 44, )
(76317, 427, )
(21288, 44, )
(58606, 44, )
(69400, 441, )
(96568, 410, )
(42047, 44, )
(84345, 44, )
(59281, 213, )
(33250, 244, )
(47149, 404, )
(15309, 431, )
(51313, 445, )
(48123, 2, 6892, 6058, 5860, 5660, 5306, 5076)
(14303, 44, )
(107256, 447, )
(23041, 417, )
(12397, 420, )
(86732, 405, )
(26095, 438, )
(29569, 44, )
(24643, 44, )
(41089, 441, )
(105319, 406, )
(43569, 417, )
(67042, 44, )
(90458, 438, )
(51901, 220, )
(72655, 430, )
(80422, 421, )
(29571, 429, )
(26331, 44, )
(109130, 439, )
(101992, 431, )
(104055, 44, )
(101906, 414, )
(92546, 422, )
(27146, 412, )
(55826, 209, )
(75120, 441, )
(39062, 441, )
(35796, 49, )
(23003, 406, )
(105485, 44, )
(69638, 44, )
(54646, 414, )
(70359, 241, )
(105654, 449, )
(65971, 44, )
(54507, 446, )
(91017, 421, )
(90424, 436, )
(24769, 44, )
(40348, 427, )
(45615, 440, )
(14089, 433, )
(15388, 413, )
(24502, 445, )
(96734, 419, )
(21684, 431, )
(73252, 432, )
(26796, 436, )
(52270, 224, )
(49869, 427, )
(15862, 202, )
(78929, 425, )
(107689, 427, )
(33934, 402, )
(88797, 431, )
(83773, 44, )
(48228, 439, )
(24245, 44, )
(61113, 2, 6706, 5857, 5691, 5078, 6830)
(18240, 447, )
(58863, 415, )
(21545, 44, )
(62018, 401, )
(73399, 401, )
(92759, 429, )
(16278, 437, )
(25752, 407, )
(91983, 429, )
(40129, 45, )
(101886, 428, )
(16726, 437, )
(34542, 439, )
(27682, 242, )
(42779, 49, )
(16545, 430, )
(56379, 46, )
(18519, 44, )
(105533, 439, )
(48390, 415, )
(92220, 431, )
(42479, 414, )
(67897, 44, )
(56313, 425, )
(93022, 409, )
(89804, 447, )
(109104, 447, )
(29928, 44, )
(96709, 419, )
(22367, 44, )
(20099, 433, )
(66683, 430, )
(54551, 442, )
(100186, 44, )
(64594, 436, )
(11424, 414, )
(39862, 406, )
(105790, 420, )
(10315, 422, )
(103769, 411, )
(34370, 443, )
(109098, 3, 6012, 6586, 6733, 6433)
(74396, 46, )
(12641, 411, )
(80373, 405, )
(26319, 420, )
(67778, 421, )
(38673, 408, )
(74319, 407, )
(105709, 44, )
(28392, 405, )
(66142, 444, )
(26703, 418, )
(41207, 44, )
(100434, 44, )
(13800, 44, )
(103741, 424, )
(41649, 430, )
(69248, 2, 6997, 6875, 5026, 5090, 6970)
(85691, 413, )
(104904, 444, )
(109785, 439, )
(75977, 1, 6521, 6188, 6236, 6805, 6864)
(37662, 432, )
(16275, 44, )
(71592, 44, )
(40413, 216, )
(27437, 438, )
(13296, 418, )
(91971, 202, )
(63931, 414, )
(63171, 44, )
(62882, 441, )
(66552, 427, )
(33457, 448, )
(71274, 32, 5795)
(62907, 44, )
(72649, 443, )
(29140, 44, )
(106415, 49, )
(10715, 409, )
(31451, 413, )
(11944, 439, )
(94207, 44, )
(28214, 408, )
(61492, 431, )
(95232, 449, )
(24838, 47, )
(12592, 410, )
(25111, 44, )
(106099, 245, )
(43209, 204, )
(82574, 44, )
(90858, 1, 6430, 6719, 5489, 6225, 5196)
(14546, 203, )
(26432, 427, )
(109251, 203, )
(86959, 204, )
(102406, 449, )
(88764, 7, 6810, 6795)
(88408, 49, )
(66946, 410, )
(95298, 435, )
(29862, 430, )
(28825, 449, )
(27443, 449, )
(23387, 237, )
(19968, 422, )
(95796, 403, )
(101444, 44, )
(68163, 425, )
(106605, 448, )
(74296, 49, )
(11451, 44, )
(86157, 44, )
(92944, 441, )
(26489, 441, )
(45861, 427, )
(44750, 45, )
(11144, 436, )
(82248, 44, )
(65048, 44, )
(101842, 220, )
(57831, 44, )
(71409, 419, )
(98112, 240, )
(103683, 419, )
(72836, 406, )
(74445, 44, )
(72127, 401, )
(108450, 204, )
(13530, 438, )
(43827, 247, )
(95303, 44, )
(49584, 44, )
(48409, 220, )
(69279, 412, )
(32416, 44, )
(59133, 426, )
(94852, 44, )
(80294, 418, )
(49084, 44, )
(78070, 425, )
(79036, 409, )
(32903, 415, )
(69261, 48, )
(17434, 44, )
(24497, 204, )
(56019, 443, )
(97659, 414, )
(58391, 425, )
(13646, 427, )
(76335, 415, )
(87797, 44, )
(30526, 44, )
(23002, 44, )
(66435, 227, )
(45081, 445, )
(84994, 410, )
(15195, 447, )
(107128, 441, )
(33851, 44, )
(47457, 409, )
(108639, 419, )
(108584, 422, )
(85097, 405, )
(63681, 422, )
(70110, 44, )
(71519, 424, )
(33230, 47, )
(15643, 44, )
(40491, 439, )
(81072, 44, )
(98848, 408, )
(107419, 226, )
(55802, 44, )
(60191, 442, )
(21539, 420, )
(51635, 44, )
(31863, 437, )
(17615, 44, )
(102541, 419, )
(103636, 405, )
(75983, 429, )
(83416, 419, )
(77069, 434, )
(31745, 215, )
(90632, 407, )
(81616, 427, )
(18931, 44, )
(62173, 44, )
(85029, 3, 6510, 6721, 5658, 5181)
(28164, 419, )
(87563, 44, )
(11249, 419, )
(86260, 433, )
(96534, 44, )
(94904, 226, )
(104501, 402, )
(91196, 434, )
(73710, 418, )
(63618, 448, )
(102176, 440, )
(94109, 44, )
(13148, 44, )
(79481, 44, )
(12595, 208, )
(59110, 47, )
(96478, 230, )
(107603, 3, 6325, 5700, 5116, 6124)
(12140, 48, )
(100391, 227, )
(84465, 425, )
(66965, 447, )
(109995, 439, )
(75934, 436, )
(43592, 403, )
(57663, 412, )
(36305, 44, )
(100251, 44, )
(34427, 412, )
(80101, 448, )
(54629, 441, )
(35170, 402, )
(12485, 413, )
(26958, 429, )
(95947, 45, )
(92371, 445, )
(104360, 439, )
(88104, 441, )
(31787, 410, )
(90813, 410, )
(100703, 406, )
(73933, 402, )
(53839, 447, )
(49605, 44, )
(101540, 31, 6235, 5612)
(59553, 436, )
(10457, 416, )
(55914, 44, )
(15849, 433, )
(85918, 446, )
(43919, 44, )
(37125, 16, 5129, 5921)
(37837, 422, )
(106928, 424, )
(32174, 402, )
(84909, 8, 6235, 5612, 5269, 6236, 5644, 5953)
(104530, 438, )
(45340, 432, )
(29590, 44, )
(12167, 44, )
(48279, 44, )
(35354, 421, )
(13521, 407, )
(62405, 421, )
(60138, 247, )
(40804, 44, )
(41756, 431, )
(51042, 424, )
(61229, 436, )
(27989, 44, )
(92747, 44, )
(64044, 418, )
(73444, 403, )
(90653, 449, )
(68329, 44, )
(74818, 407, )
(86939, 421, )
(68255, 409, )
(72210, 445, )
(82058, 404, )
(11523, 435, )
(94169, 44, )
(51156, 443, )
(35609, 6, 6566, 6997, 5714)
(85055, 405, )
(66584, 44, )
(54012, 434, )
(31872, 433, )
(28826, 442, )
(73261, 48, )
(33429, 44, )
(24693, 441, )
(69034, 445, )
(10550, 408, )
(89832, 441, )
(23091, 446, )
(29313, 442, )
(25463, 417, )
(31820, 418, )
(75951, 421, )
(10143, 406, )
(39719, 432, )
(104502, 1, 5660, 6796, 6361)
(30387, 411, )
(43100, 44, )
(86410, 434, )
(70547, 410, )
(108222, 407, )
(19173, 44, )
(84543, 412, )
(108493, 435, )
(13294, 44, )
(43437, 430, )
(92881, 44, )
(104615, 426, )
(45776, 207, )
(90142, 3, 5339, 6807, 6012, 6450, 5574, 6200)
(92096, 418, )
(73767, 415, )
(80322, 44, )
(74079, 423, )
(41340, 410, )
(28204, 442, )
(92039, 403, )
(68889, 47, )
(106423, 436, )
(93619, 424, )
(60781, 429, )
(90166, 427, )
(18062, 445, )
(28965, 406, )
(10010, 223, )
(57913, 424, )
(33843, 44, )
(38743, 45, )
(52889, 412, )
(95962, 44, )
(73423, 7, 6200, 5542, 6908, 6545, 6058)
(28524, 49, )
(49468, 213, )
(106325, 238, )
(35536, 421, )
(76756, 421, )
(76688, 416, )
(11951, 406, )
(50938, 44, )
(109938, 403, )
(15746, 421, )
(31435, 419, )
(69981, 418, )
(99385, 44, )
(14855, 230, )
(42702, 448, )
(57199, 49, )
(36830, 4, 6346, 5831, 6644, 6047)
(12077, 422, )
(80936, 218, )
(109125, 403, )
(47214, 44, )
(28254, 415, )
(81250, 435, )
(52143, 45, )
(83382, 435, )
(68521, 44, )
(23864, 44, )
(91484, 44, )
(10381, 411, )
(18213, 427, )
(70658, 440, )
(28038, 408, )
(13045, 419, )
(40694, 431, )
(94774, 29, 6484, 6549, 6225)
(77315, 217, )
(92380, 420, )
(23101, 44, )
(50984, 412, )
(19203, 44, )
(105385, 236, )
(92136, 418, )
(32886, 437, )
(26347, 422, )
(18021, 44, )
(72365, 219, )
(107819, 44, )
(41349, 423, )
(32335, 431, )
(104859, 44, )
(29618, 44, )
(33585, 448, )
(11423, 44, )
(10487, 435, )
(22917, 429, )
(50068, 413, )
(26109, 219, )
(68398, 442, )
(59971, 409, )
(107230, 447, )
(31033, 404, )
(93668, 429, )
(77342, 403, )
(60013, 44, )
(108039, 447, )
(73644, 446, )
(86760, 45, )
(62615, 44, )
(31409, 410, )
(99051, 239, )
(95466, 44, )
(95966, 404, )
(46360, 44, )
(38717, 414, )
(45193, 413, )
(19246, 429, )
(61907, 424, )
(67747, 44, )
(76601, 401, )
(68248, 440, )
(108972, 418, )
(31227, 244, )
(85371, 424, )
(91548, 405, )
(82912, 419, )
(98977, 409, )
(106183, 44, )
(20183, 214, )
(90028, 46, )
(13134, 426, )
(39631, 429, )
(55539, 411, )
(68373, 49, )
(19285, 422, )
(109305, 440, )
(13203, 44, )
(109869, 413, )
(41134, 432, )
(13674, 409, )
(45689, 4, 6706, 5857, 5691, 5078, 6830)
(85278, 44, )
(12142, 2, 6369, 6970, 6081, 5489, 6225)
(105643, 44, )
(67416, 426, )
(94044, 445, )
(36720, 425, )
(43817, 410, )
(96519, 44, )
(65465, 415, )
(41390, 44, )
(104489, 45, )
(73349, 44, )
(13190, 1, 5306, 5660, 6796)
(32682, 44, )
(46531, 44, )
(43959, 444, )
(48554, 417, )
(98499, 407, )
(11513, 47, )
(98386, 419, )
(65564, 439, )
(65719, 44, )
(16869, 49, )
(90958, 405, )
(25403, 438, )
(105383, 438, )
(43893, 246, )
(55762, 434, )
(77648, 44, )
(42477, 44, )
(73333, 422, )
(63880, 438, )
(76836, 441, )
(83901, 44, )
(48474, 230, )
(50809, 44, )
(85293, 44, )
(56287, 408, )
(28696, 426, )
(18053, 403, )
(15070, 44, )
(26496, 403, )
(17480, 44, )
(21422, 44, )
(33423, 437, )
(77612, 447, )
(76153, 44, )
(13673, 413, )
(42396, 433, )
(44695, 433, )
(46792, 438, )
(67033, 426, )
(106234, 44, )
(105244, 429, )
(78430, 410, )
(65261, 414, )
(22585, 1, 6939, 6716, 5386, 5759, 6997)
(58265, 44, )
(21812, 408, )
(29409, 44, )
(58297, 434, )
(30212, 443, )
(50729, 44, )
(51585, 444, )
(45955, 44, )
(23219, 420, )
(88843, 416, )
(18161, 446, )
(90566, 44, )
(26510, 210, )
(57424, 427, )
(26748, 445, )
(93203, 448, )
(100042, 412, )
(39891, 417, )
(89307, 44, )
(100304, 434, )
(29340, 431, )
(47378, 44, )
(50761, 406, )
(67741, 44, )
(106263, 430, )
(63616, 436, )
(35727, 439, )
(82940, 430, )
(33081, 446, )
(93079, 445, )
(75500, 408, )
(89012, 44, )
(106196, 426, )
(36478, 409, )
(27134, 429, )
(108256, 412, )
(11026, 7, 5507, 6058, 6892, 5453, 5608, 5184, 6484)
(33577, 412, )
(43525, 417, )
(66058, 412, )
(65166, 44, )
(107915, 422, )
(10140, 44, )
(11809, 203, )
(102674, 417, )
(69168, 205, )
(72529, 436, )
(97900, 410, )
(50712, 44, )
(66574, 436, )
(79639, 407, )
(28364, 430, )
(38235, 44, )
(70970, 422, )
(47739, 409, )
(20032, 436, )
(16455, 44, )
(94739, 434, )
(57621, 436, )
(23774, 419, )
(97372, 424, )
(12058, 49, )
(16070, 406, )
(77796, 419, )
(78780, 433, )
(47373, 429, )
(50951, 44, )
(80466, 401, )
(108753, 44, )
(11202, 433, )
(31800, 403, )
(85039, 41, 6179)
(36865, 445, )
(16120, 214, )
(103721, 432, )
(62650, 423, )
(42864, 44, )
(107158, 44, )
(54994, 404, )
(76490, 44, )
(68928, 44, )
(59433, 44, )
(80779, 407, )
(75445, 431, )
(31709, 445, )
(21651, 44, )
(88224, 242, )
(73468, 406, )
(23056, 419, )
(101150, 44, )
(52693, 417, )
(60589, 44, )
(83905, 422, )
(18782, 402, )
(61360, 439, )
(61479, 44, )
(78399, 44, )
(48053, 404, )
